Wikipedia_movie_ID,title,Movie_genres,Movie_year_released,averageRating,numVotes,e_count,i_count,extro_proportion,number of characters,extroverted_bin,treatment,Propensity_score
18951054,apocalypse now,"['Existentialism', 'Drama', 'Jungle Film', 'Anti-war', 'War film', 'New Hollywood', 'Adventure', 'Anti-war film']",-0.9173557931970692,8.4,2.1653051122434674,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.6180680954810965
3875767,penelope,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Fantasy', 'Indie', 'Romantic fantasy']",0.7797606931538205,6.2,-0.5594616024779707,0,2,0.0,2,,0,0.6161445136881085
171939,small soldiers,"['Comedy', 'Action', 'Action Comedy', 'Science Fiction', 'Fantasy', 'Fantasy Comedy', 'Family Film', 'Adventure']",0.23425896539817734,6.2,-0.15862534500836756,1,8,0.1111111111111111,9,"(0.105, 0.158]",0,0.6213218376183114
23487440,alien,"['Horror', 'Science Fiction', 'Creature Film', 'New Hollywood', 'Adventure', 'Sci-Fi Horror']",-0.9173557931970692,8.5,3.069684793360626,10,20,0.3333333333333333,30,"(0.316, 0.368]",0,0.6093428083483919
2345044,the man who knew too much,"['Mystery', 'Drama', 'Thriller', 'Psychological thriller', 'Suspense', 'Film noir', 'Crime Thriller', 'Gangster Film']",-2.311415764128157,6.7,-0.4868888949619973,0,2,0.0,2,,0,0.6653145670959122
2017211,bolt,"['Comedy', 'Fantasy', 'Computer Animation', 'Family Film', 'Animation', 'Adventure']",0.8403719962377808,3.8,-0.5670758010728381,1,3,0.25,4,"(0.211, 0.263]",0,0.6152119433373293
2017208,meet the robinsons,"['Comedy', 'Sci-Fi Adventure', 'Science Fiction', 'Fantasy', 'Computer Animation', ""Children's/Family"", 'Animation', 'Time travel', 'Adventure', 'Family Film', ""Children's Fantasy""]",0.7797606931538205,6.8,-0.14145507166692178,9,6,0.6,15,"(0.579, 0.632]",1,0.6121132020304576
1040736,stalingrad,"['War film', 'World cinema', 'Drama']",-0.0687975500216244,7.6,-0.5672291070848152,1,4,0.2,5,"(0.158, 0.211]",0,0.6301935310705584
106335,ordinary people,"['Existentialism', 'Drama', 'Coming of age', 'Family Drama', 'Film adaptation']",-0.8567444901131088,7.7,-0.3500062808832827,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6409457477725409
20179720,ghost world,"['Comedy', 'Action/Adventure', 'Coming of age', 'Indie', 'Teen', 'Comedy-drama', 'Black comedy']",0.41609287465005834,7.3,-0.07602878286311601,0,2,0.0,2,,0,0.6175229860399855
177906,labyrinth,"['Comedy', 'Coming of age', 'Fantasy', 'Family Film', 'Adventure']",-0.4930766716093468,6.6,-0.5673902749435605,2,5,0.2857142857142857,7,"(0.263, 0.316]",0,0.6371028250887161
2643692,lord of war,"['Action', 'Action/Adventure', 'Drama', 'Thriller', 'War film', 'Political drama', 'Crime Fiction', 'Crime Thriller']",0.6585380869858998,7.6,0.7344136221458626,3,1,0.75,4,"(0.737, 0.789]",1,0.6056493090038992
1469871,the wedding date,"['Comedy', 'Romance Film', 'Romantic comedy', 'Comedy of Errors']",0.5979267839019394,6.1,-0.34960925762149564,5,2,0.7142857142857143,7,"(0.684, 0.737]",1,0.6171404315190465
7533357,freaky friday,"['Comedy', 'Drama', 'Family Film', 'Fantasy']",-1.0991897024489503,6.3,-0.5136427595137097,3,4,0.42857142857142855,7,"(0.421, 0.474]",0,0.6463732935302533
15593618,taken,"['Action', 'Action/Adventure', 'Thriller', 'Psychological thriller', 'Suspense', 'Martial Arts Film', 'Crime Fiction']",0.9009832993217411,5.3,-0.5668910476737886,3,1,0.75,4,"(0.737, 0.789]",1,0.6142033191317277
28945420,dolphin tale,"['Drama', 'Family Film']",1.0222059054896617,6.8,-0.46788288040020914,1,1,0.5,2,"(0.474, 0.526]",1,0.611229646732719
1120730,mr. bean's holiday,"['Comedy', 'Family Film', 'Slapstick']",0.7797606931538205,6.4,-0.04953042833136554,1,3,0.25,4,"(0.211, 0.263]",0,0.611224584426926
20179415,halloween,"['Horror', 'Cult', 'Thriller', 'Indie', 'Teen', 'Slasher']",-0.9779670962810295,7.7,0.6109040094196203,10,18,0.35714285714285715,28,"(0.316, 0.368]",0,0.63387273186659
24725226,leap year,"['Comedy', 'Romance Film', 'Romantic comedy']",0.9615946024057015,6.1,-0.5661834814646631,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6131886667126365
3344455,anne of green gables,"['Comedy', 'Drama', 'Black-and-white', 'Family Film']",-3.6448644319752845,7.2,-0.5672605544718875,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.6865123745691905
4608223,west side story,"['Romance Film', 'Musical', 'Drama', 'Musical Drama', 'Crime Fiction', 'Juvenile Delinquency Film']",-2.0083592487083552,7.6,-0.09980300748973325,5,7,0.4166666666666667,12,"(0.368, 0.421]",0,0.6570239785599596
2992408,election,"['Martial Arts Film', 'Chinese Movies', 'Action/Adventure', 'World cinema']",0.6585380869858998,7.3,-0.1671908270621703,0,2,0.0,2,,0,0.6143781293790063
11076159,sunny,"['Comedy', 'Black-and-white']",-3.220585310387562,5.3,-0.5668399456697962,3,3,0.5,6,"(0.474, 0.526]",1,0.6800691104475146
5524740,osmosis jones,"['Comedy', 'Action', 'Action/Adventure', 'Action Comedy', 'Gross-out film', 'Gross out', 'Fantasy', 'Family Film', 'Animation', 'Adventure']",0.41609287465005834,6.3,-0.41812132128176543,3,2,0.6,5,"(0.579, 0.632]",1,0.6208058251027476
1881893,monster-in-law,"['Comedy', 'Romance Film', 'Romantic comedy']",0.6585380869858998,5.5,-0.314490388108566,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6157973973760296
1533664,grosse pointe blank,"['Comedy', 'Romance Film', 'Comedy Thriller', 'Romantic comedy', 'Thriller', 'Crime Fiction', 'Black comedy']",0.173647662314217,7.3,-0.1815111809501939,0,1,0.0,1,,0,0.6225404141805405
3746,blade runner,"['Chinese Movies', 'Existentialism', 'Thriller', 'Cult', 'Drama', 'Neo-noir', 'Science Fiction', 'Dystopia', 'Future noir', 'Cyberpunk', 'Film noir', 'Crime Thriller']",-0.7355218839451881,8.1,2.593913343421247,3,12,0.2,15,"(0.158, 0.211]",0,0.610914951062414
22815884,black widow,"['Mystery', 'Drama', 'Thriller', 'Film noir', 'Crime Fiction', 'Crime Thriller']",-2.4326383702960777,6.7,-0.5551886887595294,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6678220048336365
26107567,just go with it,"['Comedy', 'Romance Film', 'Romantic comedy']",1.0222059054896617,6.4,0.4518391946848209,5,1,0.8333333333333334,6,"(0.789, 0.842]",1,0.6022990667014343
797330,strange brew,"['Comedy', 'Cult', 'Satire', 'Indie', 'Absurdism']",-0.6749105808612278,6.6,-0.4955526501004008,7,7,0.5,14,"(0.474, 0.526]",1,0.639372416821171
1659954,a clockwork orange,"['Cult', 'Drama', 'Satire', 'Science Fiction', 'Dystopia', 'New Hollywood', 'Crime Fiction', 'Black comedy', 'Juvenile Delinquency Film']",-1.402246217868752,8.3,2.8280941731014875,6,7,0.46153846153846156,13,"(0.421, 0.474]",0,0.6197274581923949
2385928,the break-up,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Comedy-drama', 'Romantic drama', 'Black comedy']",0.7191493900698601,6.7,-0.5674099295604806,2,0,1.0,2,"(0.947, 1.0]",1,0.6172258761129769
1093364,i confess,"['Drama', 'Thriller', 'Psychological thriller', 'Film noir', 'Crime Fiction']",-2.493249673380038,7.2,-0.4782919655211223,0,4,0.0,4,,0,0.668070777007233
160047,high fidelity,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Music', 'Film adaptation']",0.355481571566098,8.1,-0.5673431038629522,4,3,0.5714285714285714,7,"(0.526, 0.579]",1,0.6232331134436851
21015273,the pebble and the penguin,"['Musical', ""Children's"", 'Music', 'Family Film', 'Animation', 'Adventure']",0.0524250561462963,5.5,-0.5463205256051563,1,1,0.5,2,"(0.474, 0.526]",1,0.6280111398325994
885824,scrooged,"['Comedy', 'Satire', 'Fantasy', 'Fantasy Comedy', 'Black comedy', 'Christmas movie']",-0.37185406544142613,6.9,-0.1366829306787086,3,2,0.6,5,"(0.579, 0.632]",1,0.6310632129898516
1646067,flight of the navigator,"['Action', 'Science Fiction', 'Fantasy Adventure', 'Family Film', ""Children's/Family"", 'Adventure', 'Family-Oriented Adventure']",-0.4930766716093468,6.9,-0.36802170275229507,2,2,0.5,4,"(0.474, 0.526]",1,0.6352248261339797
25491,the rocky horror picture show,"['Comedy', 'Horror Comedy', 'Horror', 'Cult', 'Musical', 'Parody', 'Science Fiction', 'Sex comedy']",-1.1598010055329107,7.4,0.07216702871483867,3,5,0.375,8,"(0.368, 0.421]",0,0.641882848146222
442308,once upon a time in america,"['Drama', 'Ensemble Film', 'Period piece', 'Crime Fiction', 'Film adaptation', 'Gangster Film']",-0.6142992777772674,8.3,0.882306752623247,7,3,0.7,10,"(0.684, 0.737]",1,0.6253490448233336
1365411,my cousin rachel,"['Mystery', 'Romance Film', 'Drama', 'Period piece', 'Black-and-white', 'Family Drama']",-2.5538609764639983,7.0,-0.5546462213325332,0,1,0.0,1,,0,0.6697005225816314
64394,goodfellas,"['Thriller', 'Drama', 'Film adaptation', 'Biographical film', 'Crime Fiction', 'Crime Drama', 'Gangster Film']",-0.25063145927350544,8.7,4.238218594961259,5,5,0.5,10,"(0.474, 0.526]",1,0.5866738952203365
54175,saturday night fever,"['Romance Film', 'Musical', 'Drama', 'Coming of age', 'Dance', 'Musical Drama']",-1.03857839936499,6.8,-0.232605323095824,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.642779104543196
12685170,lars and the real girl,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Indie', 'Comedy-drama', 'Black comedy']",0.7797606931538205,7.3,0.030342003908752788,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6104518723327067
456588,cheaper by the dozen,"['Comedy', 'Drama', 'Family Film']",0.5373154808179791,7.0,-0.5457505417144719,10,5,0.6666666666666666,15,"(0.632, 0.684]",1,0.6200267720305258
29370106,the muppets,"['Comedy', 'Musical', ""Children's"", 'Music', 'Family Film']",1.0222059054896617,7.6,-0.4173036892178871,9,2,0.8181818181818182,11,"(0.789, 0.842]",1,0.6107403940081187
893808,robots,"['Comedy', 'Romance Film', 'Science Fiction', 'Family Film', 'Animation', 'Adventure']",0.6585380869858998,2.7,-0.5641590559218873,7,4,0.6363636363636364,11,"(0.632, 0.684]",1,0.618198508743522
77223,dial m for murder,"['Crime Thriller', 'Mystery', 'Thriller', 'Psychological thriller']",-2.4326383702960777,8.2,0.15826211267187748,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6613498204352655
54999,forbidden planet,"['Adventure', 'Science Fiction']",-2.311415764128157,7.5,-0.3630294300545762,1,0,1.0,1,"(0.947, 1.0]",1,0.6641912077514205
41528,forrest gump,"['Comedy film', 'Romance Film', 'Drama', 'Coming of age', 'War film', 'Romantic drama']",-0.008186246937664047,8.8,8.04859235157382,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.5444216249977061
106262,what women want,"['Comedy', 'Romance Film', 'Romantic comedy', 'Fantasy', 'Fantasy Comedy', 'Workplace Comedy']",0.355481571566098,7.7,-0.5674924789515453,1,4,0.2,5,"(0.158, 0.211]",0,0.6232345409092028
3837,blazing saddles,"['Comedy', 'Satire', 'Western']",-1.220412308616871,7.7,0.013855711236128334,7,6,0.5384615384615384,13,"(0.526, 0.579]",1,0.6434041184371276
30625,the shawshank redemption,"['Escape Film', 'Prison', 'Drama', 'Crime Fiction', 'Prison film', 'Buddy film']",-0.008186246937664047,9.3,10.497211698567105,15,25,0.375,40,"(0.368, 0.421]",0,0.519615995728541
733927,outbreak,"['Action', 'Drama', 'Thriller', 'Science Fiction', 'Action Thrillers', 'Disaster']",0.0524250561462963,7.2,-0.5338516366310112,2,2,0.5,4,"(0.474, 0.526]",1,0.6278925854066834
2394008,stuart little,"['Comedy', 'Animal Picture', 'Fantasy', ""Children's/Family"", 'Family Film', 'Adventure', ""Children's Fantasy""]",0.29487026848213765,6.0,0.002923813305139158,6,5,0.5454545454545454,11,"(0.526, 0.579]",1,0.6187714274471785
163457,the last detail,"['Comedy', 'Drama', 'New Hollywood', 'Road movie', 'Comedy-drama', 'Black comedy', 'Buddy film']",-1.2810236117008313,7.5,-0.4612789291150377,2,1,0.6666666666666666,3,"(0.632, 0.684]",1,0.6487974902522863
538455,dawn of the dead,"['Doomsday film', 'Horror', 'Cult', 'Thriller', 'Drama', 'Action', 'Science Fiction', 'Zombie Film']",0.5979267839019394,7.8,-0.07087927323003589,4,5,0.4444444444444444,9,"(0.421, 0.474]",0,0.6144566662393377
71415,dune,"['Action', 'Cult', 'Thriller', 'Drama', 'Science Fiction', 'Film adaptation', 'LGBT', 'Adventure']",-0.6142992777772674,6.3,0.09530444375324294,2,8,0.2,10,"(0.158, 0.211]",0,0.6328223512420338
142327,groundhog day,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Fantasy', 'Fantasy Comedy', 'Time travel', 'Romantic fantasy']",-0.0687975500216244,8.0,2.050007198466465,2,3,0.4,5,"(0.368, 0.421]",0,0.6050454689493783
320496,bad santa,"['Comedy', 'Cult', 'Crime Comedy', 'Crime Fiction', 'Holiday Film', 'Black comedy', 'Christmas movie']",0.5373154808179791,7.1,0.022134235882896838,1,1,0.5,2,"(0.474, 0.526]",1,0.6145669911921849
2641298,the getaway,"['Action', 'Action/Adventure', 'Thriller', 'Japanese Movies', 'Crime Fiction', 'Road movie']",-0.008186246937664047,5.9,-0.5666787778110509,2,2,0.5,4,"(0.474, 0.526]",1,0.6291970371563698
739286,the village,"['Drama', 'Fantasy', 'Mystery', 'Thriller']",0.5979267839019394,8.0,-0.5674059986370966,1,3,0.25,4,"(0.211, 0.263]",0,0.6192325480791088
21835208,zombieland,"['Doomsday film', 'Comedy', 'Horror Comedy', 'Horror', 'Apocalyptic and post-apocalyptic fiction', 'Action', 'Zombie Film', 'Road movie', 'Adventure', 'Black comedy', 'Comedy horror']",0.9009832993217411,7.6,1.818833525175008,3,5,0.375,8,"(0.368, 0.421]",0,0.5909570563871758
12925911,the cabin in the woods,"['Comedy', 'Horror', 'Thriller']",1.0222059054896617,7.0,1.1657695687690797,2,2,0.5,4,"(0.474, 0.526]",1,0.595319132623084
28327465,i saw the devil,"['Horror', 'Drama', 'Thriller', 'Crime Fiction', 'Crime Thriller', 'World cinema']",0.9615946024057015,7.8,-0.011058481171857787,0,1,0.0,1,,0,0.6078165914312424
7527753,the four feathers,"['Action', 'Action/Adventure', 'Drama', 'Period piece', 'War film', 'Film adaptation', 'Adventure']",0.4767041777340187,3.9,-0.5674728243346251,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.621235833341108
1774803,bridget jones's diary,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama', 'Comedy of manners', 'Film adaptation']",0.41609287465005834,6.8,0.4406439248871017,7,2,0.7777777777777778,9,"(0.737, 0.789]",1,0.6125445031129754
570321,how to lose a guy in 10 days,"['Comedy', 'Romance Film', 'Romantic comedy']",0.5373154808179791,6.5,0.45264896490193124,2,2,0.5,4,"(0.474, 0.526]",1,0.6104085345085447
456587,videodrome,"['Science Fiction', 'Mystery', 'Horror', 'Thriller']",-0.6749105808612278,7.2,-0.17372795264981325,1,1,0.5,2,"(0.474, 0.526]",1,0.6363470084272276
1254881,night of the living dead,"['Horror', 'Cult', 'Satire', 'Zombie Film', 'Indie']",-0.25063145927350544,7.8,-0.0315189373857372,5,5,0.5,10,"(0.474, 0.526]",1,0.628082296618651
163456,last tango in paris,"['Erotica', 'Romance Film', 'Drama', 'Erotic Drama', 'Romantic drama', 'World cinema']",-1.3416349147847917,6.9,-0.3434298460617995,1,1,0.5,2,"(0.474, 0.526]",1,0.6486732945351261
15257713,killshot,"['Action', 'Action/Adventure', 'Drama', 'Thriller', 'Crime Fiction', 'Crime Thriller']",0.8403719962377808,6.0,-0.48193593149811864,1,1,0.5,2,"(0.474, 0.526]",1,0.6143913710922146
318542,hero,"['Chinese Movies', 'Action/Adventure', 'Wuxia', 'Martial Arts Film', 'World cinema']",0.4767041777340187,6.3,-0.566950011524549,1,5,0.16666666666666666,6,"(0.158, 0.211]",0,0.6212308268061465
736222,billy madison,"['Comedy', 'Romance Film', 'Romantic comedy', 'Cult', 'Gross-out film', 'Coming of age', 'Gross out', 'Slapstick', 'Adventure']",0.0524250561462963,6.3,0.034398716841072395,3,1,0.75,4,"(0.737, 0.789]",1,0.6224735135186392
2580403,american pie,"['Comedy', 'Romance Film', 'Romantic comedy', 'Coming of age', 'Teen', 'Sex comedy']",0.29487026848213765,6.8,-0.5672762781654236,15,6,0.7142857142857143,21,"(0.684, 0.737]",1,0.624230171535828
24083267,your highness,"['Comedy', 'Adventure', 'Fantasy', 'Fantasy Comedy']",1.0222059054896617,7.9,-0.567461031564473,1,0,1.0,1,"(0.947, 1.0]",1,0.6121922111949508
5515243,the wicker man,"['Mystery', 'Horror', 'Thriller']",0.7191493900698601,7.5,-0.2179901499539981,3,1,0.75,4,"(0.737, 0.789]",1,0.6138606368084137
492056,jacob's ladder,"['Horror', 'Kafkaesque', 'Drama', 'Thriller', 'Psychological thriller', 'Supernatural']",-0.25063145927350544,6.5,-0.5674767552580091,1,0,1.0,1,"(0.947, 1.0]",1,0.6331630692910546
11659396,up,"['Comedy', 'Drama', 'Fantasy', 'Family Film', 'Animation', 'Adventure']",0.9009832993217411,6.3,-0.5673077255524959,7,2,0.7777777777777778,9,"(0.737, 0.789]",1,0.6142073373616055
76310,roman holiday,"['Comedy', 'Romance Film', 'Romantic comedy', 'Drama']",-2.493249673380038,8.0,0.0017484672133139998,1,1,0.5,2,"(0.474, 0.526]",1,0.6637244259858897
17324736,an awfully big adventure,"['Comedy', 'Romance Film', 'Drama', 'Period piece', 'Film adaptation', 'Romantic drama']",0.0524250561462963,5.8,-0.5559394951258793,2,0,1.0,2,"(0.947, 1.0]",1,0.6281025866491198
3427182,jumper,"['Action', 'Action/Adventure', 'Thriller', 'Drama', 'Science Fiction', 'Film adaptation', 'Adventure']",0.8403719962377808,7.9,-0.5674846171047773,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6152158819017813
1562557,detroit rock city,"['Comedy', 'Music', 'Teen']",0.29487026848213765,6.8,-0.40722480166123254,2,2,0.5,4,"(0.474, 0.526]",1,0.6227010538565252
622993,of mice and men,"['Indie', 'Film adaptation', 'Drama', 'Period piece']",-0.12940885310558473,7.8,-0.5415719701572473,3,5,0.375,8,"(0.368, 0.421]",0,0.6309405956374076
6641931,i am legend,"['Doomsday film', 'Horror', 'Action/Adventure', 'Thriller', 'Apocalyptic and post-apocalyptic fiction', 'Plague', 'Drama', 'Science Fiction', 'Zombie Film', 'Dystopia', 'Albino bias', 'Film adaptation', 'Disaster']",0.7797606931538205,6.7,-0.48497846619735835,0,1,0.0,1,,0,0.6154273382358134
5313,"crouching tiger, hidden dragon","['Romance Film', 'Action', 'Chinese Movies', 'Drama', 'Fantasy', 'Period piece', 'Martial Arts Film', 'Adventure']",0.355481571566098,7.9,0.5261336466429998,2,3,0.4,5,"(0.368, 0.421]",0,0.6127276910765956
14603950,the secret of moonacre,"['Romance Film', 'Fantasy Adventure', 'Fantasy', 'Film adaptation', 'Family Film', 'Adventure', ""Children's Fantasy""]",0.8403719962377808,6.0,-0.525223259803064,3,3,0.5,6,"(0.474, 0.526]",1,0.6148086529851102
12696049,baby mama,"['Comedy', 'Romance Film']",0.8403719962377808,6.0,-0.3835134718087598,2,2,0.5,4,"(0.474, 0.526]",1,0.6134419714761542
4288473,bicentennial man,"['Comedy', 'Romance Film', 'Drama', 'Science Fiction', 'Domestic Comedy', 'Fantasy', 'Family Drama', 'Family Film', 'Film adaptation', 'Tragedy']",0.29487026848213765,6.9,-0.08559665037984655,1,2,0.3333333333333333,3,"(0.316, 0.368]",0,0.6196208771108944
72453,signs,"['Mystery', 'Horror', 'Thriller', 'Drama', 'Science Fiction', 'Suspense', 'Alien Film']",0.4767041777340187,6.8,0.9239666786472035,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.606852189512574
17901762,the ugly truth,"['Comedy', 'Romance Film', 'Romantic comedy']",0.9009832993217411,7.7,-0.5671504886171346,3,1,0.75,4,"(0.737, 0.789]",1,0.6142058210502725
453236,fast times at ridgemont high,"['Comedy', 'Romance Film', 'Cult', 'Drama', 'Coming of age', 'Ensemble Film', 'Teen', 'Sex comedy', 'Stoner film', 'Screwball comedy']",-0.7355218839451881,7.1,-0.12402535738212998,4,4,0.5,8,"(0.474, 0.526]",1,0.6368625154830072
213413,in the mood for love,"['Romance Film', 'Chinese Movies', 'Drama', 'Romantic drama', 'World cinema']",0.355481571566098,8.1,0.06735950941616921,0,1,0.0,1,,0,0.6171487032662679
1623960,brokeback mountain,"['Romance Film', 'Drama', 'Gay', 'Western', 'Gay Interest', 'LGBT', 'Romantic drama', 'Gay Themed']",0.6585380869858998,7.7,0.9030109260869362,4,2,0.6666666666666666,6,"(0.632, 0.684]",1,0.6040093529185797
167857,the usual suspects,"['Mystery', 'Neo-noir', 'Thriller', 'Ensemble Film', 'Crime Fiction', 'Crime Thriller']",-0.008186246937664047,8.5,3.84973329876428,4,4,0.5,8,"(0.474, 0.526]",1,0.5863842850474392
1151458,fallen,"['Drama', 'Fantasy', 'Crime Fiction', 'Thriller']",0.23425896539817734,7.0,-0.21467638154126029,4,4,0.5,8,"(0.474, 0.526]",1,0.6218583931713005
3517536,the lovely bones,"['Fantasy Drama', 'Thriller', 'Drama', 'Fantasy', 'Crime Thriller', 'Film adaptation', 'World cinema']",0.9009832993217411,6.6,0.12691692960761725,2,4,0.3333333333333333,6,"(0.316, 0.368]",0,0.6074913766180405
